,hhcode,Province,Region,PSU,itc,v1,psu,weight,district,stratum,code
95508,2502100602.0,Punjab,Urban,25021006.0,medical,18000.0,25021006.0,1909.3531777956557,2502,LAHORE,2502.0
95509,2502100602.0,Punjab,Urban,25021006.0,medical,25000.0,25021006.0,1909.3531777956557,2502,LAHORE,2502.0
95510,2502100602.0,Punjab,Urban,25021006.0,fuel,8000.0,25021006.0,1909.3531777956557,2502,LAHORE,2502.0
95511,2502100602.0,Punjab,Urban,25021006.0,transport,2500.0,25021006.0,1909.3531777956557,2502,LAHORE,2502.0
95512,2502100602.0,Punjab,Urban,25021006.0,telecom,7200.0,25021006.0,1909.3531777956557,2502,LAHORE,2502.0
95513,2502100602.0,Punjab,Urban,25021006.0,private_school,16000.0,25021006.0,1909.3531777956557,2502,LAHORE,2502.0
95514,2502100603.0,Punjab,Urban,25021006.0,bread_other,240.0,25021006.0,1909.3531777956557,2502,LAHORE,2502.0
95515,2502100603.0,Punjab,Urban,25021006.0,men_clothing,3000.0,25021006.0,1909.3531777956557,2502,LAHORE,2502.0
95516,2502100603.0,Punjab,Urban,25021006.0,Unknown,3800.0,25021006.0,1909.3531777956557,2502,LAHORE,2502.0
95517,2502100603.0,Punjab,Urban,25021006.0,Unknown,1200.0,25021006.0,1909.3531777956557,2502,LAHORE,2502.0
95518,2502100603.0,Punjab,Urban,25021006.0,medical,5000.0,25021006.0,1909.3531777956557,2502,LAHORE,2502.0
95519,2502100603.0,Punjab,Urban,25021006.0,medical,400.0,25021006.0,1909.3531777956557,2502,LAHORE,2502.0
95520,2502100603.0,Punjab,Urban,25021006.0,fuel,6000.0,25021006.0,1909.3531777956557,2502,LAHORE,2502.0
95521,2502100603.0,Punjab,Urban,25021006.0,transport,1400.0,25021006.0,1909.3531777956557,2502,LAHORE,2502.0
95522,2502100603.0,Punjab,Urban,25021006.0,telecom,7500.0,25021006.0,1909.3531777956557,2502,LAHORE,2502.0
95523,2502100603.0,Punjab,Urban,25021006.0,private_school,14200.0,25021006.0,1909.3531777956557,2502,LAHORE,2502.0
95524,2502100603.0,Punjab,Urban,25021006.0,bread_basic,200.0,25021006.0,1909.3531777956557,2502,LAHORE,2502.0
95525,2502100604.0,Punjab,Urban,25021006.0,medical,6000.0,25021006.0,1909.3531777956557,2502,LAHORE,2502.0
95526,2502100604.0,Punjab,Urban,25021006.0,medical,2000.0,25021006.0,1909.3531777956557,2502,LAHORE,2502.0
95527,2502100604.0,Punjab,Urban,25021006.0,Unknown,60000.0,25021006.0,1909.3531777956557,2502,LAHORE,2502.0
95528,2502100604.0,Punjab,Urban,25021006.0,fuel,12000.0,25021006.0,1909.3531777956557,2502,LAHORE,2502.0
95529,2502100604.0,Punjab,Urban,25021006.0,transport,3000.0,25021006.0,1909.3531777956557,2502,LAHORE,2502.0
95530,2502100604.0,Punjab,Urban,25021006.0,telecom,4800.0,25021006.0,1909.3531777956557,2502,LAHORE,2502.0
95531,2502100605.0,Punjab,Urban,25021006.0,men_clothing,2500.0,25021006.0,1909.3531777956557,2502,LAHORE,2502.0
