vor_id,area_sq,area_sqrt,sum_pop,mean_pop,max_pop,min_pop,occurances-accounting,occurances-airport,occurances-amusement_park,occurances-aquarium,occurances-art_gallery,occurances-atm,occurances-bakery,occurances-bank,occurances-bar,occurances-beauty_salon,occurances-bicycle_store,occurances-book_store,occurances-bus_station,occurances-cafe,occurances-campground,occurances-car_dealer,occurances-car_rental,occurances-car_repair,occurances-car_wash,occurances-cemetery,occurances-church,occurances-city_hall,occurances-clothing_store,occurances-convenience_store,occurances-courthouse,occurances-dentist,occurances-department_store,occurances-doctor,occurances-drugstore,occurances-electrician,occurances-electronics_store,occurances-embassy,occurances-finance,occurances-fire_station,occurances-florist,occurances-food,occurances-funeral_home,occurances-furniture_store,occurances-gas_station,occurances-general_contractor,occurances-grocery_or_supermarket,occurances-gym,occurances-hair_care,occurances-hardware_store,occurances-health,occurances-hindu_temple,occurances-home_goods_store,occurances-hospital,occurances-insurance_agency,occurances-jewelry_store,occurances-laundry,occurances-lawyer,occurances-library,occurances-local_government_office,occurances-locksmith,occurances-lodging,occurances-meal_delivery,occurances-meal_takeaway,occurances-mosque,occurances-movie_rental,occurances-movie_theater,occurances-moving_company,occurances-museum,occurances-night_club,occurances-painter,occurances-park,occurances-parking,occurances-pet_store,occurances-pharmacy,occurances-physiotherapist,occurances-place_of_worship,occurances-plumber,occurances-point_of_interest,occurances-police,occurances-post_office,occurances-premise,occurances-primary_school,occurances-real_estate_agency,occurances-restaurant,occurances-roofing_contractor,occurances-rv_park,occurances-school,occurances-secondary_school,occurances-shoe_store,occurances-shopping_mall,occurances-spa,occurances-stadium,occurances-storage,occurances-store,occurances-sublocality_level_2,occurances-supermarket,occurances-taxi_stand,occurances-tourist_attraction,occurances-train_station,occurances-transit_station,occurances-travel_agency,occurances-university,occurances-veterinary_care,occurances-zoo,price_leve-bakery,price_leve-bar,price_leve-book_store,price_leve-cafe,price_leve-car_dealer,price_leve-department_store,price_leve-food,price_leve-gas_station,price_leve-meal_delivery,price_leve-meal_takeaway,price_leve-moving_company,price_leve-point_of_interest,price_leve-restaurant,price_leve-school,price_leve-shoe_store,price_leve-store,rating-accounting,rating-airport,rating-amusement_park,rating-art_gallery,rating-atm,rating-bakery,rating-bank,rating-bar,rating-beauty_salon,rating-bicycle_store,rating-book_store,rating-bus_station,rating-cafe,rating-campground,rating-car_dealer,rating-car_rental,rating-car_repair,rating-car_wash,rating-cemetery,rating-church,rating-city_hall,rating-clothing_store,rating-convenience_store,rating-courthouse,rating-dentist,rating-department_store,rating-doctor,rating-drugstore,rating-electrician,rating-electronics_store,rating-embassy,rating-finance,rating-fire_station,rating-florist,rating-food,rating-funeral_home,rating-furniture_store,rating-gas_station,rating-general_contractor,rating-grocery_or_supermarket,rating-gym,rating-hair_care,rating-hardware_store,rating-health,rating-home_goods_store,rating-hospital,rating-insurance_agency,rating-jewelry_store,rating-laundry,rating-lawyer,rating-library,rating-local_government_office,rating-locksmith,rating-lodging,rating-meal_delivery,rating-meal_takeaway,rating-mosque,rating-movie_rental,rating-movie_theater,rating-moving_company,rating-museum,rating-night_club,rating-painter,rating-park,rating-parking,rating-pet_store,rating-pharmacy,rating-physiotherapist,rating-place_of_worship,rating-plumber,rating-point_of_interest,rating-police,rating-post_office,rating-premise,rating-primary_school,rating-real_estate_agency,rating-restaurant,rating-roofing_contractor,rating-rv_park,rating-school,rating-secondary_school,rating-shoe_store,rating-shopping_mall,rating-spa,rating-stadium,rating-storage,rating-store,rating-supermarket,rating-taxi_stand,rating-tourist_attraction,rating-train_station,rating-transit_station,rating-travel_agency,rating-university,rating-veterinary_care,rating-zoo,user_ratin-accounting,user_ratin-airport,user_ratin-amusement_park,user_ratin-aquarium,user_ratin-art_gallery,user_ratin-atm,user_ratin-bakery,user_ratin-bank,user_ratin-bar,user_ratin-beauty_salon,user_ratin-bicycle_store,user_ratin-book_store,user_ratin-bus_station,user_ratin-cafe,user_ratin-campground,user_ratin-car_dealer,user_ratin-car_rental,user_ratin-car_repair,user_ratin-car_wash,user_ratin-cemetery,user_ratin-church,user_ratin-city_hall,user_ratin-clothing_store,user_ratin-convenience_store,user_ratin-courthouse,user_ratin-dentist,user_ratin-department_store,user_ratin-doctor,user_ratin-drugstore,user_ratin-electrician,user_ratin-electronics_store,user_ratin-embassy,user_ratin-finance,user_ratin-fire_station,user_ratin-florist,user_ratin-food,user_ratin-funeral_home,user_ratin-furniture_store,user_ratin-gas_station,user_ratin-general_contractor,user_ratin-grocery_or_supermarket,user_ratin-gym,user_ratin-hair_care,user_ratin-hardware_store,user_ratin-health,user_ratin-hindu_temple,user_ratin-home_goods_store,user_ratin-hospital,user_ratin-insurance_agency,user_ratin-jewelry_store,user_ratin-laundry,user_ratin-lawyer,user_ratin-library,user_ratin-local_government_office,user_ratin-locksmith,user_ratin-lodging,user_ratin-meal_delivery,user_ratin-meal_takeaway,user_ratin-mosque,user_ratin-movie_rental,user_ratin-movie_theater,user_ratin-moving_company,user_ratin-museum,user_ratin-night_club,user_ratin-painter,user_ratin-park,user_ratin-parking,user_ratin-pet_store,user_ratin-pharmacy,user_ratin-physiotherapist,user_ratin-place_of_worship,user_ratin-plumber,user_ratin-point_of_interest,user_ratin-police,user_ratin-post_office,user_ratin-premise,user_ratin-primary_school,user_ratin-real_estate_agency,user_ratin-restaurant,user_ratin-roofing_contractor,user_ratin-rv_park,user_ratin-school,user_ratin-secondary_school,user_ratin-shoe_store,user_ratin-shopping_mall,user_ratin-spa,user_ratin-stadium,user_ratin-storage,user_ratin-store,user_ratin-sublocality_level_2,user_ratin-supermarket,user_ratin-taxi_stand,user_ratin-tourist_attraction,user_ratin-train_station,user_ratin-transit_station,user_ratin-travel_agency,user_ratin-university,user_ratin-veterinary_care,user_ratin-zoo
vor206,927923.5956898369,963.2879090333465,34090.23828125,100.2654037475586,166.67372131347656,60.48331069946289,,,,,,1.0,10.0,4.0,1.0,4.0,,,,1.0,,,,9.0,1.0,,,,9.0,,,2.0,1.0,5.0,,,9.0,,1.0,,,19.0,,2.0,1.0,3.0,36.0,1.0,4.0,,13.0,,7.0,7.0,,,3.0,,,1.0,,9.0,,,9.0,,,,1.0,,,4.0,,1.0,4.0,,1.0,,132.0,1.0,1.0,,,4.0,21.0,,1.0,11.0,3.0,,7.0,,,,2.0,,,,,,,,1.0,1.0,,2.0,,,,,,1.0,,,,,,1.6666666666666667,,,,,,,,4.5,3.857142857142857,3.0,1.0,4.333333333333333,,,,3.0,,,,4.800000000000001,4.4,,,,4.416666666666667,,,4.0,4.0,5.0,,,3.633333333333333,,2.0,,,4.633333333333334,,3.4,5.0,5.0,4.82,4.5,4.5,,4.855555555555556,3.5999999999999996,3.766666666666667,,,4.0,,,,,4.383333333333333,,,4.5,,,,4.5,,,4.05,,,4.666666666666667,,5.0,,4.514705882352941,4.0,4.2,,,5.0,4.093750000000001,,4.0,4.257142857142857,4.333333333333333,,3.96,,,,4.199999999999999,,,,,,,5.0,,,,,,,,4.0,1171.0,12.0,3.0,7.0,,,,3.0,,,,23.0,13.0,,,,17.0,,,1.0,1.0,42.0,,,18.0,,2.0,,,282.0,,5.0,3.0,1.0,37.0,2.0,4.0,,24.0,,73.0,220.0,,,6.0,,,0.0,,369.0,,,577.0,,,,2.0,,,912.0,,0.0,13.0,,5.0,,575.0,2.0,22.0,,,3.0,1346.0,,4.0,36.0,43.0,,48.0,,,,13.0,,,,,,,,1.0,0.0,
vor207,927771.2795262572,963.2088452284153,45744.0703125,134.5413818359375,170.77685546875,92.12732696533205,,,,,,,2.0,2.0,1.0,,,4.0,,,,,,1.0,1.0,,,,3.0,4.0,,,,3.0,,2.0,9.0,,1.0,,,10.0,,,,5.0,5.0,1.0,,,6.0,,2.0,8.0,,,,,,1.0,,6.0,,,12.0,,,,,,,,,1.0,7.0,,,,141.0,1.0,,,,5.0,11.0,,,14.0,3.0,1.0,2.0,,,1.0,11.0,,,,,,,2.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,4.2,3.75,2.0,,,4.825,,,,,,4.1,4.5,,,,5.0,5.0,,,,4.333333333333333,,5.0,4.5125,,,,,4.783333333333333,,,,4.833333333333333,4.45,3.9,,,4.0,3.0,4.18,,,,,,,,3.7399999999999998,,,4.35,,,,,,,,,4.7,4.625,,,,4.483544303797467,2.0,,,,5.0,4.75,,,4.757142857142857,3.733333333333333,3.7,5.0,,,4.3,4.7250000000000005,,,,,,3.9,,4.4,,,,,,,,281.0,11.0,1.0,,,306.0,,,,,,76.0,33.0,,,,4.0,1.0,,,,4.0,,4.0,33.0,,0.0,,,45.0,,,,11.0,20.0,36.0,,,2.0,,4.0,30.0,,,,,,0.0,,1036.0,,,208.0,,,,,,,,,17.0,769.0,,,,1449.0,1.0,,,,1.0,59.0,,,35.0,57.0,3.0,2.0,,,11.0,105.0,,,,,,,8.0,0.0,114.0,
vor208,927618.9221654625,963.1297535459397,39222.9296875,116.38851165771484,170.1459197998047,30.55973243713379,,,,,,2.0,5.0,7.0,,4.0,,,,2.0,,1.0,,2.0,,1.0,,1.0,1.0,2.0,,1.0,,1.0,,,7.0,,,,,9.0,,1.0,1.0,2.0,6.0,1.0,1.0,,12.0,,3.0,1.0,,1.0,1.0,,,3.0,,3.0,,,10.0,,,,,,,,1.0,,6.0,,1.0,,92.0,1.0,,,,1.0,24.0,,,25.0,1.0,1.0,2.0,,,2.0,,,1.0,,,,,1.0,1.0,,,2.0,,,1.0,,,,,,,,,,,,,,,,,3.4,4.45,3.34,,4.9,,,,4.35,,4.1,,5.0,,,,5.0,5.0,5.0,,,,4.7,,,4.5,,,,,4.344444444444445,,4.4,3.9,5.0,4.279999999999999,5.0,,,4.4,4.933333333333334,,,5.0,,,,5.0,,,,,4.7555555555555555,,,,,,,,5.0,,4.016666666666667,,,,4.372222222222222,3.9,,,,3.9,4.3545454545454545,,,4.507692307692308,,4.5,3.0,,,5.0,,4.2,,,,,5.0,4.5,,,,,,,,6.0,1279.0,20.0,,13.0,,,,120.0,,421.0,,3.0,,0.0,,5.0,1.0,1.0,,0.0,,6.0,,,35.0,,,,,61.0,,35.0,182.0,1.0,231.0,2.0,0.0,,25.0,,24.0,0.0,,1.0,0.0,,,2.0,,0.0,,,329.0,,,,,,,,1.0,,32.0,,0.0,,1178.0,10.0,,,,9.0,600.0,,,137.0,0.0,127.0,3.0,,,2.0,,,5921.0,,,,,1.0,2.0,,
vor209,927466.5236552381,963.0506340038608,36359.1796875,111.19015502929688,153.13308715820312,41.02542495727539,,,,,,,1.0,,,,,,,1.0,,,1.0,1.0,,3.0,,,,,,1.0,,,,,2.0,,,,,7.0,,,1.0,,3.0,,,,2.0,,,,,,,,,,,,,,9.0,,,,,,,1.0,,,,,2.0,,40.0,,,,1.0,2.0,2.0,,,6.0,,2.0,,,,,2.0,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,3.9,,,,,,,5.0,,,4.5,,,5.0,,,,,,,,,,,5.0,,,,,3.7,,,,,4.766666666666667,,,,5.0,,,,,,,,,,,,,4.55,,,,,,,4.2,,,,,5.0,,4.584615384615384,,,,,5.0,3.7,,,4.8999999999999995,,5.0,,,,,4.5,,,4.2,,,,,,,,,,,,,232.0,,,,,,,2.0,,,2.0,0.0,,2.0,,,,,,0.0,,,,,2.0,,,,,9.0,,,0.0,,5.0,,,,3.0,,,,,,,,,,,,,,51.0,,,,,,,415.0,,,,,1.0,,672.0,,,,0.0,1.0,3.0,,,8.0,,4.0,,,,,63.0,,,,475.0,,,,,,
vor210,927314.0840488651,962.9714866229764,41199.921875,121.17623901367188,149.37103271484375,73.76860809326172,1.0,,,,,1.0,4.0,8.0,1.0,4.0,,,,3.0,,4.0,3.0,11.0,2.0,7.0,,,1.0,,,2.0,,2.0,,,9.0,,,,,15.0,,1.0,3.0,2.0,5.0,,1.0,1.0,10.0,,6.0,4.0,,1.0,1.0,,1.0,,,5.0,,,11.0,,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,10.0,,1.0,,125.0,2.0,,1.0,1.0,1.0,17.0,,,24.0,3.0,2.0,4.0,,,1.0,12.0,,3.0,1.0,1.0,,,5.0,10.0,,,2.0,,,,,,,,,,,,1.0,,,,,,,,4.3,3.8333333333333335,3.2714285714285714,,5.0,,,,4.55,,4.333333333333333,5.0,4.3,5.0,3.75,,,5.0,,,5.0,,4.3,,,4.666666666666667,,,,,4.1499999999999995,,3.7,4.233333333333333,5.0,4.025,,4.7,5.0,3.7399999999999998,3.766666666666667,5.0,,3.0,5.0,,4.3,,,5.0,,,4.5600000000000005,,,,4.3,5.0,4.3,5.0,4.7,4.0,4.416666666666667,,,,4.531506849315068,4.45,,,,,4.361538461538461,,,4.571428571428571,4.666666666666667,2.0,5.0,,,,4.566666666666666,4.8,5.0,4.5,,,4.5,4.511111111111111,,,0.0,,,,,4.0,300.0,45.0,0.0,1.0,,,,43.0,,17.0,3.0,16.0,8.0,5.0,,,1.0,,,2.0,,3.0,,,15.0,,,,,102.0,,12.0,681.0,2.0,54.0,,6.0,2.0,19.0,,6.0,3.0,,1.0,6.0,,4.0,,,1.0,,,424.0,,0.0,,33.0,2.0,3.0,1.0,3.0,1.0,10.0,,0.0,,1531.0,25.0,,0.0,0.0,0.0,1111.0,,,43.0,35.0,2.0,3.0,,,0.0,47.0,,7.0,2.0,1964.0,,,17.0,287.0,,
vor211,927161.6033932483,962.8923114207779,30041.279296875,88.35670471191406,146.946044921875,28.851661682128906,,,,,,1.0,2.0,2.0,,,,1.0,,,,,1.0,,,,1.0,,,,,,,4.0,,1.0,1.0,,1.0,,,2.0,,,,2.0,2.0,,,,2.0,,5.0,3.0,,,1.0,,,,,3.0,,,6.0,,,,1.0,,,,,,2.0,,1.0,,39.0,,,,,,3.0,,,14.0,1.0,,2.0,,,,2.0,,,,,,1.0,1.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,3.4,4.4,3.3,,,,5.0,,,,,,,,,5.0,,,,,,,4.85,,5.0,5.0,,,,,3.9,,,,3.0,,,,,3.0,4.7,4.4,,,,,,,,5.0,,,4.5,,,,5.0,,,,,,3.5,,,,4.3,,,,,,5.0,,,4.6,3.8,,4.7,,,,5.0,,,,,5.0,5.0,4.5,,,,,,,,8.0,434.0,16.0,,,,1.0,,,,,0.0,,,,1.0,,,,,,,15.0,,1.0,1.0,,0.0,,,29.0,,,,1.0,0.0,,,,2.0,,15.0,20.0,,,0.0,,,,,2.0,,,5.0,,,,1.0,,,,,,3.0,,0.0,,102.0,,,,,,2.0,,,13.0,6.0,,3.0,,,,2.0,,,,,,1.0,2.0,30.0,,
vor212,927009.0817397004,962.8131084170491,30348.9296875,89.26155853271484,139.20783996582028,31.94536209106445,,,,,,,,,,1.0,,,,,,,,,,3.0,,,1.0,,,,,,,1.0,1.0,,1.0,,,9.0,,,,2.0,3.0,,3.0,,3.0,,1.0,3.0,,,1.0,,,1.0,,1.0,,,4.0,,,,,,,,,,1.0,,1.0,,43.0,,,,,,3.0,,,15.0,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.666666666666667,,,,1.0,3.65,,3.0,,4.6,5.0,,,,5.0,,,,,3.8,,,5.0,,,,,,,,,,,,,,4.366666666666666,,,,,,,,,5.0,,,,,,,4.0,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,0.0,,,0.0,,,,,,,0.0,0.0,,0.0,,,85.0,,,,1.0,4.0,,1.0,,32.0,,1.0,0.0,,,3.0,,,0.0,,6.0,,,1.0,,,,,,,,,,0.0,,0.0,,66.0,,,,,,0.0,,,14.0,,,,,,,4.0,,1.0,,,,,,,,
vor221,928561.7077383109,963.6190677535967,29167.78515625,85.78760528564453,136.22476196289062,29.434215545654297,,,,,,,,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,2.0,,1.0,,,2.0,,1.0,2.0,2.0,2.0,1.0,,,1.0,,,,,,,,,,,1.0,,,3.0,,,,,,,,,,,,,,37.0,,,,,3.0,,,,5.0,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,5.0,,,5.0,,,,,,,,,,5.0,,,5.0,,5.0,4.0,4.8,4.3,,,,,,,,,,,,,,5.0,,,3.5,,,,,,,,,,,,,,4.4391304347826095,,,,,4.6,,,,,,,,,,4.7,5.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,0.0,,1.0,,,4.0,,1.0,125.0,39.0,20.0,0.0,,,0.0,,,,,,,,,,,1.0,,,43.0,,,,,,,,,,,,,,305.0,,,,,6.0,,,,0.0,,,,,,7.0,3.0,,,,,,,,,,
vor223,928258.2847490137,963.4616156074998,16854.19921875,49.57117462158203,122.75050354003906,19.672657012939453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.05,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,299.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
vor224,928106.5107482015,963.382847443425,40372.06640625,118.74137115478516,150.60110473632812,66.43866729736328,,,,,,,3.0,3.0,,,,,1.0,,,,,8.0,,3.0,,,6.0,,,,,1.0,,,5.0,,,,,4.0,,,,1.0,2.0,,1.0,,8.0,,6.0,5.0,,,1.0,,,3.0,,2.0,,,9.0,,,,,1.0,,2.0,,1.0,1.0,,2.0,,132.0,,1.0,,1.0,1.0,4.0,,,11.0,2.0,1.0,5.0,,,,2.0,1.0,,,,,3.0,,4.0,,,2.0,,,,,,,,,,,,,,,,,,,,,4.15,3.4,,,,,3.8,,,,,4.5125,,,,,4.8,,,,,,,,5.0,,,,,4.5,,,,2.0,3.6,,,,4.5,4.1,3.5666666666666664,,,2.5,,,4.7,,4.0,,,4.8428571428571425,,,,,,,4.15,,5.0,2.7,,4.0,,4.460204081632653,,4.0,,4.3,4.0,3.8,,,4.4125,3.35,5.0,3.72,,,,4.6,,,,,4.166666666666667,,3.966666666666667,,,,,,,,,187.0,8.0,,,,,4.0,,,,,95.0,,0.0,,,6.0,,,,,0.0,,,6.0,,,,,75.0,,,,1.0,17.0,,0.0,,140.0,,27.0,17.0,,,2.0,,,7.0,,42.0,,,102.0,,,,,0.0,,156.0,,1.0,3.0,,2.0,,1593.0,,29.0,,8.0,2.0,277.0,,,39.0,19.0,1.0,113.0,,,,7.0,0.0,,,,,23.0,,67.0,,
vor225,927954.6951407809,963.3040512427947,35826.17578125,105.37110900878906,139.62944030761722,75.4975357055664,,,,,,1.0,1.0,5.0,,6.0,,1.0,,,,,1.0,12.0,,,,,1.0,,,3.0,,,,,9.0,,,,,10.0,,,,,4.0,1.0,2.0,3.0,7.0,,2.0,8.0,,,,,,1.0,,5.0,,,7.0,,1.0,1.0,,,,6.0,,,4.0,,1.0,,100.0,3.0,,,,2.0,20.0,,,22.0,1.0,1.0,5.0,,,,5.0,3.0,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,2.3,5.0,4.2749999999999995,,4.6,,4.0,,,,,5.0,4.514285714285714,,,,,,,,4.699999999999999,,,,,4.26,,,,,4.7444444444444445,,,,,4.333333333333333,4.3,5.0,4.933333333333334,3.9166666666666665,4.1,4.26,,,,,,1.0,,4.66,,,4.7,,4.6,4.3,,,,3.925,,,3.033333333333333,,,,4.477777777777778,3.8333333333333335,,,,5.0,4.227777777777778,,,4.56875,4.7,5.0,3.875,,,,4.825,,,,,,,3.5,,,,,,,,3.0,4.0,66.0,,116.0,,1.0,,,,,1.0,20.0,,,,,0.0,,,25.0,,,,,45.0,,,,,90.0,,,,,32.0,7.0,3.0,11.0,140.0,,15.0,21.0,,,,,,1.0,,25.0,,,354.0,,9912.0,10.0,,,,116.0,,,12.0,,0.0,,950.0,90.0,,,,7.0,2131.0,,,74.0,128.0,17.0,116.0,,,,13.0,0.0,,,,,,,95.0,,
vor226,927802.8379788218,963.2252270257574,42444.4765625,117.9013214111328,142.6346435546875,93.61367797851562,,,1.0,,,,4.0,12.0,,5.0,,,1.0,1.0,,2.0,,4.0,,,,,13.0,,,1.0,1.0,7.0,,,11.0,,9.0,,,14.0,,4.0,1.0,4.0,9.0,2.0,3.0,,17.0,,9.0,2.0,,,,3.0,,1.0,,15.0,1.0,,3.0,,,1.0,,,,3.0,,3.0,3.0,,,,156.0,,,,,4.0,16.0,,,13.0,,3.0,11.0,1.0,,2.0,6.0,3.0,1.0,,,,,6.0,3.0,,,2.0,,,,,,,,,,,,2.0,,,,,,4.0,,,4.5,3.3200000000000003,,4.475,,,3.0,4.4,,3.9,,4.3,,,,,4.220000000000001,,,,5.0,4.1,,,4.590909090909091,,4.125,,,4.644444444444445,,4.4,4.1,4.8999999999999995,4.0125,4.15,4.7,,4.6454545454545455,4.05,,,,,3.1999999999999997,,,,4.241666666666666,3.0,,4.866666666666667,,,4.5,,,,4.2,,4.166666666666667,3.75,,,,4.381249999999999,,,,,4.4,4.241666666666666,,,4.2,,4.066666666666666,4.166666666666667,5.0,,4.3,2.6,4.2,,,,,4.816666666666666,5.0,,,,,180.0,,,,1190.0,195.0,,90.0,,,2.0,5.0,,143.0,,135.0,,,,,1068.0,,,0.0,3.0,48.0,,,416.0,,100.0,,,175.0,,35.0,544.0,5.0,1894.0,233.0,229.0,,44.0,,76.0,0.0,,,,42.0,,0.0,,692.0,2.0,,126.0,,,54.0,,,,97.0,,445.0,23.0,,,,3580.0,,,,,8.0,24876.0,,,103.0,,122.0,19069.0,1.0,,3.0,7.0,0.0,8687.0,,,,,18.0,25.0,,
vor227,927650.9393131258,963.1463748118069,41327.37109375,121.55109405517578,141.67489624023438,80.04670715332031,1.0,,,,1.0,2.0,1.0,4.0,2.0,3.0,,,,5.0,,1.0,,3.0,,,,,6.0,,,2.0,1.0,7.0,,,3.0,,4.0,,,5.0,,,,4.0,3.0,2.0,2.0,,12.0,,3.0,6.0,,2.0,1.0,,1.0,5.0,1.0,17.0,1.0,,4.0,,,1.0,,,,5.0,2.0,,5.0,,,,184.0,,,1.0,,4.0,9.0,,,16.0,,,6.0,,1.0,1.0,3.0,5.0,1.0,,,,1.0,,3.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,4.8,4.15,3.5,3.1999999999999997,,4.65,,,,4.4399999999999995,,4.5,,4.65,,,,,4.125,,,4.3,5.0,4.566666666666666,,,4.6000000000000005,,4.65,,,4.525,,,,4.9,4.65,4.4,4.0,,4.83,4.9,4.533333333333333,,5.0,2.0,,4.9,3.9,,3.730769230769231,4.6,,4.866666666666667,,,5.0,,,,4.233333333333333,4.0,,4.9,,,,4.421428571428571,,,,,5.0,4.4625,,,3.8181818181818183,,,4.425,,3.7,,4.85,,,,,4.4,,4.5,,,0.0,,,,17.0,6.0,2.0,41.0,0.0,86.0,,,,393.0,,4.0,,33.0,,,,,30.0,,,3.0,1.0,241.0,,,29.0,,468.0,,,81.0,,,,5.0,7.0,67.0,2.0,,138.0,,7.0,722.0,,1.0,1.0,,7.0,13.0,0.0,594.0,21.0,,948.0,,,2.0,,,,451.0,1.0,,22.0,,,,4437.0,,,0.0,,7.0,242.0,,,119.0,,,68.0,,19.0,0.0,7.0,0.0,0.0,,,,7.0,,73.0,0.0,
vor228,927498.999194029,963.0674946202,40033.68359375,117.74613189697266,151.04986572265625,81.19205474853516,3.0,,,,1.0,3.0,2.0,5.0,2.0,1.0,,1.0,,4.0,,,1.0,,,,,,1.0,,,,,5.0,,1.0,1.0,1.0,4.0,,,4.0,,2.0,1.0,2.0,1.0,1.0,1.0,,7.0,,1.0,9.0,1.0,,,3.0,,1.0,,20.0,,,3.0,,,,,,,3.0,1.0,,2.0,,,,128.0,,2.0,,,1.0,11.0,,,6.0,,,1.0,,1.0,,,,,,,,1.0,2.0,15.0,,,2.0,,,2.0,,,,2.0,,,,2.0,1.3333333333333333,,,,4.7,,,4.3,3.1666666666666665,4.2,4.0,4.3,,,4.6,,4.475,,,4.3,,,,,,3.3,,,,,4.0,,4.5,4.9,4.3,5.0,,,4.933333333333334,,4.7,4.3,4.8,,5.0,4.5,,3.6666666666666665,4.3,4.266666666666667,3.4,,,4.666666666666667,,4.4,,4.4,,,4.75,,,,,,,4.7,,,4.25,,,,4.40842105263158,,4.05,,,,4.377777777777778,,,4.533333333333333,,,4.4,,4.5,,,,,,,4.3,4.95,3.9066666666666667,,,73.0,,,,6.0,36.0,166.0,28.0,23.0,0.0,,19.0,,565.0,,,6.0,,,,,,4.0,,,,,19.0,,27.0,14.0,88.0,7.0,,,7.0,,66.0,3.0,412.0,0.0,1.0,2.0,,94.0,,48.0,142.0,68.0,,,270.0,,111.0,,3814.0,,,307.0,,,,,,,3.0,0.0,,113.0,,,,4936.0,,29.0,,,0.0,7498.0,,,21.0,,,999.0,,572.0,,,,,,,,21.0,16.0,1393.0,,
vor229,927347.0176708845,962.9885864696863,40752.85546875,119.86134338378906,153.284912109375,76.76680755615234,1.0,1.0,,,,1.0,2.0,6.0,,2.0,,,,,,,,3.0,,1.0,,,,,,1.0,,2.0,,,6.0,,,,,2.0,,,,4.0,,1.0,,,10.0,,2.0,4.0,,,1.0,1.0,,,,9.0,,,2.0,,,,,,,6.0,,,2.0,,1.0,,113.0,1.0,,1.0,,,2.0,,,25.0,2.0,,1.0,,,1.0,,,1.0,,1.0,,1.0,3.0,15.0,,,,,,,,,,,,,,,1.0,,,,,1.0,,,4.7,4.25,4.283333333333333,,4.35,,,,,,,,4.2,,5.0,,,,,,4.0,,5.0,,,4.0,,,,,5.0,,,,4.575,,,,,4.1000000000000005,5.0,4.3,,,4.2,4.5,,,,4.328571428571428,,,4.7,,,,,,,4.316666666666666,,,4.5,,5.0,,4.5515625,2.9,,,,,4.3,,,3.7052631578947364,3.8,,3.5,,,5.0,,4.1,,,,4.3,5.0,4.3,,,0.0,1.0,,,,31.0,67.0,36.0,,38.0,,,,,,,,24.0,,2.0,,,,,,27.0,,2.0,,,87.0,,,,,2.0,,,,21.0,,0.0,,,36.0,,5.0,8.0,,,90.0,4.0,,,,123.0,,,23.0,,,,,,,534.0,,,2.0,,11.0,,1868.0,8.0,,0.0,,,306.0,,,143.0,13.0,,33.0,,,1.0,,,549.0,,0.0,,10.0,1.0,1156.0,,
