,vor_id,TDLinx,type,channel,turnover_int,turnover_obs,card_machine,Latitude,Longitude
34488,vor301,05955948,Pan / Cigarette Shop,Others,Rank H,Rank I,No,31.52697369,74.359350953
34489,vor370,05982609,Pan / Cigarette Shop,Others,Rank H,Rank H,No,31.496755413,74.420009906
34490,vor224,06022093,Pan / Cigarette Shop,Others,Rank I,Rank H,No,31.432555576,74.310373019
34491,vor208,06072831,Pan / Cigarette Shop,Others,Refused To Answer,Rank E,No,31.591001093,74.301777937
34492,vor180,06079016,Pan / Cigarette Shop,Others,Refused To Answer,Rank F,No,31.532927,74.282204
34493,vor136,06079579,Pan / Cigarette Shop,Others,Rank H,Rank H,No,31.469187758,74.24212264
34494,vor282,06088159,Pan / Cigarette Shop,Others,Refused To Answer,Rank H,No,31.597021214,74.356799836
34495,vor230,06111959,Pan / Cigarette Shop,Others,Rank H,Rank H,No,31.530613922,74.316027688
34496,vor157,06115736,Pan / Cigarette Shop,Others,Refused To Answer,Rank K,No,31.499928,74.25225
34497,vor209,05455261,Pan / Cigarette Shop,Others,Rank L,Rank M,No,31.609042802,74.28619633
34498,vor232,05487088,Pan / Cigarette Shop,Others,,,,31.565104,74.308961
34499,vor304,05489034,Pan / Cigarette Shop,Others,Rank K,Rank J,No,31.579404307,74.371426157
34500,vor235,05491785,Pan / Cigarette Shop,Others,Rank J,Rank I,No,31.599686792,74.309329027
34501,vor328,05495493,Pan / Cigarette Shop,Others,Rank J,Rank J,No,31.572782766,74.376565272
34502,vor281,05633932,General Store,Grocery,Rank K,Rank K,No,31.57941538,74.349034789
34503,vor377,05568905,Confectionary Shop,Others,Rank N,Rank M,No,31.606524915,74.41429254
34504,vor375,05601950,Confectionary Shop,Others,Refused To Answer,Rank J,No,31.573169508,74.426723989
34505,vor398,05608429,Confectionary Shop,Others,Refused To Answer,Rank K,No,31.575328074,74.429211024
34506,vor277,06165409,Eating Places,Catering,Rank J,Rank H,No,31.509733,74.356886
34507,vor158,06072569,Tea Stall,Others,Rank L,Rank J,No,31.508955162,74.26216981
34508,vor233,06081127,Tea Stall,Others,Rank M,Rank L,No,31.572252722,74.316861731
34509,vor283,06084046,Tea Stall,Others,Refused To Answer,Rank K,No,31.602119,74.341799
34510,vor282,06091992,Tea Stall,Others,Refused To Answer,Rank K,No,31.595021,74.35664
34511,vor282,06092011,Tea Stall,Others,Refused To Answer,Rank K,No,31.598325,74.34235
34512,vor463,06157633,Tea Stall,Others,Rank M,Rank J,No,31.595097,74.486172
34513,vor206,05456997,Kiryana Store,Grocery,Rank I,Rank I,No,31.563708037,74.286161365
34514,vor274,05657170,General Store,Grocery,Rank J,Rank I,Yes,31.464705466,74.350929941
34515,vor209,05630406,Confectionary Shop,Others,Rank L,Rank L,No,31.602194,74.300117
34516,vor282,05633970,Confectionary Shop,Others,Rank K,Rank K,No,31.586238,74.348049
34517,vor157,06084633,Confectionary Shop,Others,Rank K,Rank K,No,31.495227,74.262195
34518,vor290,06155466,Confectionary Shop,Others,Rank L,Rank K,No,31.368018346,74.365177483
34519,vor430,06158254,Confectionary Shop,Others,Rank N,Rank N,No,31.443085554,74.473715713
34520,vor156,06051534,Tea Stall,Others,Rank N,Rank M,No,31.485876576,74.257589114
34521,vor353,05664322,General Store,Grocery,Rank J,Rank I,No,31.58407501,74.406113182
34522,vor329,05929115,General Store,Grocery,,,,31.590919048,74.377924402
34523,vor329,05929124,General Store,Grocery,Rank M,Rank M,No,31.591064162,74.3774163
34524,vor329,05929236,General Store,Grocery,Rank M,Rank L,No,31.58843003,74.379910222
34525,vor329,05929242,General Store,Grocery,Rank M,Rank L,No,31.587775425,74.377781952
34526,vor250,05529530,Corner Store,Grocery,Rank J,Rank J,No,31.472410299,74.330254362
34527,vor352,05593858,General Store,Grocery,Rank K,Rank K,No,31.574297152,74.404767537
34528,vor369,06121760,General Store,Grocery,Rank G,Rank G,No,31.483846832,74.419993644
34529,vor180,06125552,General Store,Grocery,Refused To Answer,Rank J,No,31.527966448,74.275377513
34530,vor414,06135685,General Store,Grocery,,,,31.521551382,74.461349272
34531,vor291,05946673,General Store,Grocery,Rank L,Rank J,No,31.375673447,74.364592171
34532,vor227,05947573,General Store,Grocery,Rank L,Rank L,No,31.483865275,74.307801567
34533,vor206,05457973,Confectionary Shop,Others,Rank N,Rank N,No,31.55889468,74.294920023
34534,vor180,06035896,Confectionary Shop,Others,Refused To Answer,Rank H,No,31.533071446,74.273010874
34535,vor257,05989829,Take-Away Snacks,Catering,Rank J,Rank H,No,31.579162,74.321856
34536,vor206,05467049,Medical / General Store,Others,Rank K,Rank J,No,31.565150657,74.289510438
34537,vor255,05475122,Medical / General Store,Others,Rank L,Rank K,No,31.544020697,74.324367108
34538,vor302,05500632,Take-Away Snacks,Catering,Rank I,Rank I,No,31.551439054,74.361851031
34539,vor233,05593782,Take-Away Snacks,Catering,Rank K,Rank J,No,31.571313094,74.318301904
34540,vor181,06027926,Kiryana Store,Grocery,Rank I,Rank I,No,31.549011019,74.269954356
34541,vor207,05957236,General Store,Grocery,Rank I,Rank I,No,31.581080568,74.289498168
34542,vor209,05459968,General Store,Grocery,Rank K,Rank K,No,31.601637972,74.302466843
34543,vor237,05470028,General Store,Grocery,Rank J,Rank I,No,31.635374092,74.310721198
34544,vor254,05470191,General Store,Grocery,Rank J,Rank I,No,31.531686617,74.321838404
34545,vor206,05471523,General Store,Grocery,Rank H,Rank H,No,31.56066,74.289799
34546,vor460,06008170,General Store,Grocery,Rank I,Rank H,No,31.545032422,74.488661558
34547,vor158,06012140,General Store,Grocery,Rank K,Rank K,No,31.510721494,74.263912261
34548,vor179,06015899,General Store,Grocery,Rank G,Rank H,No,31.513859531,74.271286771
34549,vor186,05465297,Corner Store,Grocery,Rank G,Rank H,No,31.616687979,74.279412147
34550,vor273,06137568,Variety / Minyari Store,Others,Rank G,Rank G,No,31.448312723,74.355536568
34551,vor440,06154898,Canteens,Catering,Rank N,Rank M,No,31.593391112,74.478054509
34552,vor185,05459714,Canteens,Catering,,,,31.611611621,74.280647566
34553,vor136,06076141,Canteens,Catering,Rank J,Rank J,No,31.464720462,74.244668151
34554,vor282,06091836,Canteens,Catering,Rank I,Rank I,No,31.597911,74.340415
34555,vor291,06093719,Canteens,Catering,Rank J,Rank J,No,31.37375,74.364922
34556,vor280,06107761,Canteens,Catering,Rank M,Rank K,No,31.559577,74.339737
34557,vor206,06122081,Canteens,Catering,Rank M,Rank L,No,31.562935116,74.300493996
34558,vor290,06153418,Variety / Minyari Store,Others,Rank I,Rank I,No,31.368063532,74.365062813
34559,vor249,05608938,General Store,Grocery,Rank J,Rank I,No,31.461217995,74.33291586
34560,vor234,05726922,Corner Store,Grocery,Rank J,Rank J,No,31.593792249,74.306315332
34561,vor352,05670699,General Store,Grocery,Refused To Answer,Rank F,No,31.57925239,74.399381485
34562,vor351,05670106,General Store,Grocery,Rank J,Rank I,No,31.566227583,74.404078898
34563,vor235,05677521,General Store,Grocery,Rank J,Rank J,No,31.604805856,74.316735089
34564,vor206,05461357,General Store,Grocery,Rank H,Rank H,No,31.555539205,74.298888668
34565,vor202,05469384,General Store,Grocery,Rank G,Rank G,No,31.505864405,74.302709658
34566,vor254,05470210,General Store,Grocery,,,,31.53417747,74.324285871
34567,vor290,06167312,Tea Stall,Others,Rank I,Rank I,No,31.365412,74.36707
34568,vor208,05487613,Tea Stall,Others,Refused To Answer,Rank K,No,31.595672017,74.301291889
34569,vor187,05541843,Tea Stall,Others,Rank L,Rank K,No,31.631449395,74.283041082
34570,vor258,05565929,Tea Stall,Others,Rank J,Rank J,No,31.598297351,74.33193656
34571,vor71,05647354,General Store,Grocery,Rank I,Rank I,No,31.426704161,74.175553463
34572,vor282,05657636,Variety / Minyari Store,Others,Rank J,Rank J,No,31.587664,74.343279
34573,vor207,05960582,General Store,Grocery,Rank I,Rank I,No,31.580005,74.294075
34574,vor117,05962368,General Store,Grocery,Rank H,Rank H,No,31.47217,74.223923
34575,vor182,05993112,General Store,Grocery,Rank I,Rank I,No,31.55380412,74.271019505
34576,vor281,05529949,General Store,Grocery,Rank I,Rank H,No,31.569183,74.342112
34577,vor205,05902110,Pan / Cigarette Shop,Others,Rank I,Rank I,No,31.541225,74.294125
34578,vor104,05921150,Pan / Cigarette Shop,Others,Rank I,Rank I,No,31.25732,74.227082
34579,vor257,05926485,Pan / Cigarette Shop,Others,Rank H,Rank H,No,31.578415,74.32234
34580,vor327,05535463,General Store,Grocery,Rank J,Rank I,No,31.565241594,74.383510606
34581,vor291,05946584,General Store,Grocery,Rank K,Rank H,No,31.375846,74.364535
34582,vor198,05954069,General Store,Grocery,Rank L,Rank L,No,31.434445143,74.302677209
34583,vor329,05955118,General Store,Grocery,Refused To Answer,Rank H,No,31.593880781,74.375443828
34584,vor226,05641402,General Store,Grocery,Rank H,Rank H,No,31.467143775,74.318472057
34585,vor354,05643970,General Store,Grocery,Rank J,Rank I,No,31.606907936,74.400059671
34586,vor114,06433386,Canteens,Catering,Rank J,Rank J,No,31.425010185,74.229839973
34587,vor233,05566364,Variety / Minyari Store,Others,Rank I,Rank I,No,31.581194,74.313557
34588,vor353,05567321,Variety / Minyari Store,Others,Rank L,Rank K,No,31.59740116,74.396182262
34589,vor231,05653343,General Store,Grocery,Rank I,Rank I,No,31.548717671,74.310029923
34590,vor375,05675394,General Store,Grocery,Rank J,Rank I,No,31.580270996,74.413780819
34591,vor226,05677284,General Store,Grocery,Rank H,Rank H,No,31.465061525,74.315886537
34592,vor440,06154912,General Store,Grocery,Rank J,Rank H,No,31.58911281,74.477012466
34593,vor376,05578089,Canteens,Catering,,,,31.585005223,74.414014811
34594,vor83,05600187,Canteens,Catering,Rank L,Rank M,No,31.433076864,74.178155185
34595,vor71,05632836,Canteens,Catering,Rank J,Rank J,No,31.430482493,74.171709706
34596,vor463,06157616,General Store,Grocery,Rank K,Rank I,No,31.594362221,74.484320994
34597,vor394,06163031,General Store,Grocery,Rank I,Rank I,No,31.517270222,74.430203179
34598,vor211,05544428,Exclusive Medical Store,Others,Rank K,Rank J,No,31.63063926,74.287347377
34599,vor233,05547105,Exclusive Medical Store,Others,Rank L,Rank I,No,31.576471345,74.315575077
34600,vor236,05468108,Kiryana Store,Grocery,Refused To Answer,Rank K,No,31.629532144,74.308602802
34601,vor273,05559018,Exclusive Medical Store,Others,Rank I,Rank H,No,31.449431563,74.349869453
34602,vor352,05578761,Exclusive Medical Store,Others,Refused To Answer,Rank I,No,31.572458,74.405927
34603,vor46,05599086,Tea Stall,Others,Refused To Answer,Rank J,No,31.353689,74.125854
34604,vor46,05599102,Tea Stall,Others,Refused To Answer,Rank G,No,31.35356,74.126643
34605,vor326,05665367,Tea Stall,Others,Refused To Answer,Rank J,No,31.549807,74.381234
34606,vor237,05472733,General Store,Grocery,Rank K,Rank J,No,31.637950733,74.306026942
34607,vor235,05474701,General Store,Grocery,Rank J,Rank J,No,31.608462249,74.310516679
34608,vor235,05480797,General Store,Grocery,Rank I,Rank I,No,31.608054056,74.30767168
34609,vor208,06047814,Road-side Restaurants,Others,Rank H,Rank H,No,31.599245,74.297942
34610,vor302,05893789,Road-side Restaurants,Others,Rank J,Rank K,No,31.550818623,74.375051675
34611,vor326,05893707,Road-side Restaurants,Others,Rank J,Rank K,No,31.549011224,74.380294647
34612,vor209,05454567,Bakery,Convenience,Rank K,Rank J,No,31.611661,74.292463
34613,vor254,05502927,Bakery,Convenience,Rank L,Rank J,No,31.528864974,74.324913614
34614,vor203,05518343,Bakery,Convenience,,,,31.5172757,74.2934375
34615,vor157,06092329,Bakery,Convenience,Refused To Answer,Rank I,No,31.499735,74.259717
34616,vor247,05933920,Variety / Minyari Store,Others,Rank J,Rank J,No,31.430789,74.335523
34617,vor207,05979445,Variety / Minyari Store,Others,Rank L,Rank K,No,31.578774753,74.296168991
34618,vor254,05502928,Kiryana Store,Grocery,Rank K,Rank I,No,31.529336114,74.32515376
34619,vor398,05762414,Corner Store,Grocery,Rank I,Rank I,No,31.575366846,74.440925975
34620,vor234,06078596,Confectionary Shop,Others,Refused To Answer,Rank I,No,31.593445418,74.317248103
34621,vor283,06103620,Confectionary Shop,Others,Refused To Answer,Rank K,No,31.601484,74.350741
34622,vor328,05553355,Tea Stall,Others,Rank J,Rank J,No,31.574911,74.380633
34623,vor258,05559731,Tea Stall,Others,Rank K,Rank K,No,31.591877098,74.328013718
34624,vor398,05572581,Tea Stall,Others,Rank L,Rank L,No,31.575689773,74.434040066
34625,vor207,05960527,Pan / Cigarette Shop,Others,Rank I,Rank I,No,31.576695181,74.287243602
34626,vor282,05658190,Pan / Cigarette Shop,Others,Rank I,Rank I,No,31.586115123,74.341706338
34627,vor352,05675964,Pan / Cigarette Shop,Others,Refused To Answer,Rank H,No,31.583230009,74.401014055
34628,vor15,05697088,Pan / Cigarette Shop,Others,Refused To Answer,Rank I,No,31.330023,74.084641
34629,vor573,05709832,Pan / Cigarette Shop,Others,Refused To Answer,Rank H,No,31.472228,74.624236
34630,vor188,05737109,Pan / Cigarette Shop,Others,Rank I,Rank I,No,31.658232629,74.279583058
34631,vor174,06089013,Take-Away Snacks,Catering,Rank J,Rank H,No,31.442828,74.276416
34632,vor136,06085508,Petrol Station / Quick Stores,Convenience,Rank H,Rank H,No,31.467937,74.232214
34633,vor71,05659963,Petrol Station / Quick Stores,Convenience,Rank I,Rank I,No,31.426564229,74.175598024
34634,vor207,05482059,General Store,Grocery,Rank J,Rank K,No,31.573228,74.292864
34635,vor158,06020880,General Store,Grocery,Rank I,Rank I,No,31.509189,74.266603
34636,vor204,06022074,General Store,Grocery,Rank H,Rank H,No,31.527987848,74.296786191
34637,vor259,06024520,General Store,Grocery,Rank G,Rank G,No,31.606292723,74.326774044
34638,vor71,05647349,Confectionary Shop,Others,Rank H,Rank H,No,31.429687,74.176074
34639,vor258,05681819,Confectionary Shop,Others,Rank M,Rank N,No,31.58704,74.336564
34640,vor257,05613738,General Store,Grocery,Rank J,Rank I,No,31.581911746,74.336205931
34641,vor374,05614635,General Store,Grocery,Rank E,Rank E,No,31.564117,74.415727
34642,vor272,06130609,Take-Away Snacks,Catering,Rank G,Rank G,No,31.444855874,74.356839959
34643,vor226,06175186,Take-Away Snacks,Catering,Refused To Answer,Rank J,No,31.475602,74.306299
34644,vor327,05509375,Take-Away Snacks,Catering,Rank I,Rank I,No,31.563404176,74.380504251
34645,vor206,05459179,Medical / General Store,Others,Rank L,Rank K,No,31.564998499,74.29041773
34646,vor230,05467192,Medical / General Store,Others,Rank I,Rank J,No,31.533278,74.321033
34647,vor329,05536709,Medical / General Store,Others,Rank G,Rank E,No,31.59724212,74.39019353
34648,vor182,05943085,Exclusive Medical Store,Others,Rank J,Rank J,No,31.560699237,74.279290362
34649,vor208,06050366,Kiryana Store,Grocery,Rank J,Rank J,No,31.59392,74.296969
34650,vor208,06050372,Kiryana Store,Grocery,Rank I,Rank I,No,31.598117,74.29853
34651,vor350,05618074,General Store,Grocery,Rank M,Rank K,No,31.544172688,74.401427073
34652,vor305,05963290,General Store,Grocery,Rank M,Rank N,No,31.585737777,74.370470002
34653,vor366,05965726,General Store,Grocery,Rank J,Rank J,No,31.436066,74.423252
34654,vor198,05966678,General Store,Grocery,,,,31.436218176,74.303126196
34655,vor352,05614809,Exclusive Medical Store,Others,Rank J,Rank J,No,31.578918581,74.395681305
34656,vor229,05967007,General Store,Grocery,Rank I,Rank I,No,31.516254238,74.306919552
34657,vor354,05643960,Kiryana Store,Grocery,Rank K,Rank J,No,31.60631966,74.401286736
34658,vor158,06031264,General Store,Grocery,Rank I,Rank I,No,31.509330543,74.266625503
34659,vor186,05678695,Canteens,Catering,Rank I,Rank I,No,31.624474521,74.284340369
34660,vor180,06066869,Canteens,Catering,Rank L,Rank L,No,31.525277,74.282848
34661,vor204,05457205,General Store,Grocery,Rank K,Rank K,No,31.527676593,74.29549703
34662,vor277,05458602,General Store,Grocery,Rank I,Rank H,No,31.515726223,74.355771987
34663,vor209,05459675,General Store,Grocery,Refused To Answer,Rank J,No,31.605574154,74.28615848
34664,vor206,05460186,General Store,Grocery,Rank J,Rank J,No,31.56206,74.294906
34665,vor185,05465330,General Store,Grocery,Rank G,Rank H,No,31.611944426,74.281862583
34666,vor206,05467530,General Store,Grocery,Rank K,Rank J,No,31.556829133,74.293035262
34667,vor206,05468448,General Store,Grocery,Rank J,Rank J,No,31.567797992,74.293103031
34668,vor281,05633923,General Store,Grocery,Rank L,Rank L,No,31.579394379,74.348768258
34669,vor336,05747038,General Store,Grocery,Refused To Answer,Rank G,No,31.327681222,74.393153799
34670,vor235,05750581,General Store,Grocery,Rank H,Rank H,No,31.600287,74.320954
34671,vor232,05490501,General Store,Grocery,Rank L,Rank J,No,31.556835,74.313792
34672,vor295,06052954,Soft Drinks Semi-Wholesalers,Grocery,,,,31.434879541,74.358902931
34673,vor237,05472723,General Store,Grocery,Rank I,Rank I,No,31.63584133,74.304005417
34674,vor186,05479576,General Store,Grocery,Rank I,Rank I,No,31.617119652,74.268357846
34675,vor186,05479605,General Store,Grocery,Rank I,Rank I,No,31.618065683,74.265074117
34676,vor207,05482073,General Store,Grocery,Rank L,Rank L,No,31.57226271,74.294213364
34677,vor238,05975916,General Store,Grocery,Rank J,Rank I,No,31.658870364,74.304362092
34678,vor95,05697126,General Store,Grocery,Refused To Answer,Rank J,No,31.390181,74.198256
34679,vor350,05710126,Exclusive Medical Store,Others,Rank F,Rank F,No,31.549475834,74.403062517
34680,vor206,05468471,General Store,Grocery,Rank J,Rank J,No,31.567901457,74.291463226
34681,vor237,05472714,General Store,Grocery,Rank J,Rank J,No,31.635834132,74.305055139
34682,vor232,05479435,General Store,Grocery,Rank D,Rank E,No,31.554896606,74.311508385
34683,vor327,05523662,Pan / Cigarette Shop,Others,Refused To Answer,Rank H,No,31.5620318,74.379971507
34684,vor258,05582919,Pan / Cigarette Shop,Others,Rank I,Rank H,No,31.59040184,74.330703381
34685,vor420,05676416,Pan / Cigarette Shop,Others,Rank I,Rank I,No,31.603083945,74.453179457
34686,vor350,05682394,Pan / Cigarette Shop,Others,Refused To Answer,Rank F,No,31.548613485,74.405197249
34687,vor208,06049783,General Store,Grocery,Rank J,Rank J,No,31.593833,74.29628
34688,vor327,05665377,General Store,Grocery,Refused To Answer,Rank H,No,31.557929,74.380713
34689,vor295,06057095,General Store,Grocery,Rank J,Rank J,No,31.437685194,74.358326572
34690,vor258,05681839,Hawker / Vendor,Convenience,Rank M,Rank N,No,31.586998,74.337505
34691,vor282,05681890,Hawker / Vendor,Convenience,Rank L,Rank M,No,31.595492,74.33995
34692,vor350,05682383,Sweet Shops,Catering,Refused To Answer,Rank F,No,31.549002376,74.403614025
